Frequency in Hz,Power in dBm
1284940778.3,-77.16
1286294416.2,-77.84
1287648054.1,-76.31
1289001692.0,-76.07
1290355329.9,-77.49
1291708967.9,-78.15
1293062605.8,-76.34
1294416243.7,-77.04
1295769881.6,-76.47
1297123519.5,-76.82
1298477157.4,-77.05
1299830795.3,-78.05
1301184433.2,-77.96
1302538071.1,-76.91
1303891709.0,-75.70
1305245346.9,-76.56
1306598984.8,-76.30
1307952622.7,-76.86
1309306260.6,-74.55
1310659898.5,-77.34
1312013536.4,-76.99
1313367174.3,-77.12
1314720812.2,-75.54
1316074450.1,-77.13
1317428088.0,-76.07
1318781725.9,-76.19
1320135363.8,-75.39
1321489001.7,-77.50
1322842639.6,-77.14
1324196277.5,-76.72
1325549915.4,-74.63
1326903553.3,-77.56
1328257191.2,-77.79
1329610829.1,-76.99
1330964467.0,-77.44
1332318104.9,-75.75
1333671742.8,-77.60
1335025380.7,-76.28
1336379018.6,-76.55
1337732656.5,-77.24
1339086294.4,-76.66
1340439932.3,-77.42
1341793570.2,-76.35
1343147208.1,-76.31
1344500846.0,-76.44
1345854483.9,-76.65
1347208121.8,-77.18
1348561759.7,-77.31
1349915397.6,-76.33
1351269035.5,-76.45
1352622673.4,-78.08
1353976311.3,-76.18
1355329949.2,-77.48
1356683587.1,-76.35
1358037225.0,-76.88
1359390862.9,-77.43
1360744500.8,-76.63
1362098138.7,-76.16
1363451776.6,-77.75
1364805414.6,-76.39
1366159052.5,-75.60
1367512690.4,-77.13
1368866328.3,-77.54
1370219966.2,-75.91
1371573604.1,-76.41
1372927242.0,-75.30
1374280879.9,-76.92
1375634517.8,-76.83
1376988155.7,-77.67
1378341793.6,-76.08
1379695431.5,-77.70
1381049069.4,-75.49
1382402707.3,-76.95
1383756345.2,-77.14
1385109983.1,-75.35
1386463621.0,-77.20
1387817258.9,-77.18
1389170896.8,-77.27
1390524534.7,-77.42
1391878172.6,-76.92
1393231810.5,-76.72
1394585448.4,-77.43
1395939086.3,-76.39
1397292724.2,-76.86
1398646362.1,-77.02
1400000000.0,-77.45
1401353637.9,-75.98
1402707275.8,-76.81
1404060913.7,-76.85
1405414551.6,-76.88
1406768189.5,-75.74
1408121827.4,-76.10
1409475465.3,-77.13
1410829103.2,-76.43
1412182741.1,-77.28
1413536379.0,-76.74
1414890016.9,-76.53
1416243654.8,-77.22
1417597292.7,-77.15
1418950930.6,-76.68
1420304568.5,-77.40
1421658206.4,-76.66
1423011844.3,-76.94
1424365482.2,-76.44
1425719120.1,-76.98
1427072758.0,-77.75
1428426395.9,-77.17
1429780033.8,-76.75
1431133671.7,-77.39
1432487309.6,-76.60
1433840947.5,-76.85
1435194585.4,-76.70
1436548223.4,-76.70
1437901861.3,-77.33
1439255499.2,-75.95
1440609137.1,-77.03
1441962775.0,-75.97
1443316412.9,-77.08
1444670050.8,-75.37
1446023688.7,-75.87
1447377326.6,-77.53
1448730964.5,-76.05
1450084602.4,-76.77
1451438240.3,-76.98
1452791878.2,-77.09
1454145516.1,-76.89
1455499154.0,-76.17
1456852791.9,-77.18
1458206429.8,-76.54
1459560067.7,-75.48
1460913705.6,-75.72
1462267343.5,-75.95
1463620981.4,-77.46
1464974619.3,-76.07
1466328257.2,-77.05
1467681895.1,-75.50
1469035533.0,-76.44
1470389170.9,-74.68
1471742808.8,-77.03
1473096446.7,-77.06
1474450084.6,-76.43
1475803722.5,-76.32
1477157360.4,-77.81
1478510998.3,-76.63
1479864636.2,-76.97
1481218274.1,-75.97
