Frequency in Hz,Power in dBm
2090355329.9,-75.46
2091708967.9,-75.18
2093062605.8,-74.86
2094416243.7,-74.54
2095769881.6,-73.89
2097123519.5,-74.32
2098477157.4,-75.54
2099830795.3,-74.60
2101184433.2,-75.11
2102538071.1,-74.83
2103891709.0,-75.65
2105245346.9,-75.66
2106598984.8,-75.57
2107952622.7,-75.06
2109306260.6,-62.68
2110659898.5,-61.42
2112013536.4,-54.99
2113367174.3,-55.77
2114720812.2,-53.06
2116074450.1,-53.14
2117428088.0,-50.37
2118781725.9,-53.50
2120135363.8,-63.23
2121489001.7,-64.30
2122842639.6,-63.50
2124196277.5,-69.87
2125549915.4,-67.79
2126903553.3,-68.64
2128257191.2,-68.51
2129610829.1,-69.25
2130964467.0,-63.54
2132318104.9,-63.47
2133671742.8,-60.17
2135025380.7,-60.61
2136379018.6,-59.71
2137732656.5,-60.71
2139086294.4,-63.07
2140439932.3,-69.97
2141793570.2,-75.30
2143147208.1,-75.03
2144500846.0,-72.25
2145854483.9,-69.43
2147208121.8,-68.22
2148561759.7,-67.96
2149915397.6,-72.33
2151269035.5,-72.16
2152622673.4,-70.38
2153976311.3,-73.22
2155329949.2,-74.41
2156683587.1,-71.71
2158037225.0,-72.05
2159390862.9,-74.46
2160744500.8,-67.58
2162098138.7,-68.94
2163451776.6,-70.78
2164805414.6,-74.45
2166159052.5,-74.39
2167512690.4,-75.16
2168866328.3,-74.68
2170219966.2,-75.49
2171573604.1,-75.30
2172927242.0,-76.25
2174280879.9,-73.92
2175634517.8,-74.48
2176988155.7,-75.46
2178341793.6,-75.52
2179695431.5,-75.06
2181049069.4,-74.57
2182402707.3,-73.83
2183756345.2,-73.70
2185109983.1,-75.10
2186463621.0,-75.68
2187817258.9,-75.19
2189170896.8,-75.00
2190524534.7,-75.43
2191878172.6,-73.89
2193231810.5,-75.97
2194585448.4,-74.69
2195939086.3,-75.27
2197292724.2,-75.22
2198646362.1,-75.32
2200000000.0,-75.32
